
#COIN
6	1089	90	12
6	1121	58	12
6	1153	26	12
6	1182	-6	12
6	1217	-38	12
6	1345	-150	12
6	1361	-150	12
6	1377	-150	12
6	1489	-118	12
6	1505	-118	12
6	1553	-102	12
6	1569	-102	12
6	1585	-102	12
6	1601	-102	12
6	1633	-118	12
6	1649	-118	12
6	1665	-118	12
6	1681	-118	12
6	1713	-86	12
6	1745	-118	12
6	1777	-102	12
6	1825	-134	12
6	1857	-102	12

# BRICK 
1	0	186	3
1	16	186	2
1	32	186	2
1	48	186	2
1	64	186	2
1	80	186	2
1	96	186	2
1	112	186	2
1	128	186	2
1	144	186	2
1	160	186	2
1	176	186	2
1	192	186	2
1	208	186	2
1	224	186	2
1	240	186	2
1	256	186	2
1	272	186	2
1	288	186	2
1	304	186	2
1	320	186	2
1	336	186	2
1	352	186	2
1	368	186	2
1	384	186	2
1	400	186	2
1	416	186	2
1	432	186	2
1	448	186	2
1	464	186	2
1	480	186	2
1	496	186	2
1	512	186	2
1	528	186	2
1	544	186	2
1	560	186	2
1	576	186	2
1	592	186	2
1	608	186	2
1	624	186	2
1	640	186	5
1	656	186	6
1	672	186	6
1	688	186	6
1	704	186	6
1	720	186	6
1	736	186	6
1	752	186	6
1	768	186	6
1	784	186	6
1	800	186	6
1	816	186	6
1	832	186	6
1	848	186	6
1	864	186	6
1	880	186	6
1	896	186	6
1	912	186	6
1	928	186	6
1	944	186	6
1	960	186	6
1	976	186	6
1	992	186	6
1	1008	186	6
1	1024	186	6
1	1040	186	6
1	1056	186	6
1	1072	186	6
1	1088	186	7
1	640	170	3
1	656	170	2
1	672	170	2
1	688	170	2
1	704	170	2
1	720	170	2
1	736	170	2
1	752	170	2
1	768	170	2
1	784	170	2
1	800	170	2
1	816	170	2
1	832	170	2
1	848	170	2
1	864	170	2
1	880	170	2
1	896	170	2
1	912	170	2
1	928	170	2
1	944	170	2
1	960	170	2
1	976	170	2
1	992	170	2
1	1008	170	2
1	1024	170	2
1	1040	170	2
1	1056	170	2
1	1072	170	2
1	1088	170	4

1	1168	186	3
1	1184	186	2
1	1200	186	2
1	1216	186	2
1	1232	186	2
1	1248	186	2
1	1264	186	2
1	1280	186	2
1	1296	186	2
1	1312	186	2
1	1328	186	2
1	1344	186	2
1	1360	186	2
1	1376	186	2
1	1392	186	2
1	1408	186	2
1	1424	186	2
1	1440	186	2
1	1456	186	2
1	1472	186	2
1	1488	186	2
1	1504	186	4

1	1552	186	3
1	1568	186	2
1	1584	186	2
1	1600	186	2
1	1616	186	4

1	1680	186	3
1	1696	186	2
1	1712	186	2
1	1728	186	2
1	1744	186	2
1	1760	186	2
1	1776	186	2
1	1792	186	2
1	1808	186	2
1	1824	186	2
1	1840	186	2
1	1856	186	2
1	1872	186	2
1	1888	186	2
1	1904	186	2
1	1920	186	2
1	1936	186	2
1	1952	186	2
1	1968	186	2
1	1984	186	2
1	2000	186	2
1	2016	186	2
1	2032	186	2
1	2048	186	2
1	2064	186	2
1	2080	186	2
1	2096	186	2
1	2112	186	2
1	2128	186	2
1	2144	186	2
1	2160	186	2
1	2176	186	2
1	2192	186	2
1	2208	186	2
1	2224	186	2
1	2240	186	4

1	2272	186	3
1	2288	186	2
1	2304	186	2
1	2320	186	2
1	2336	186	2
1	2352	186	2
1	2368	186	2
1	2384	186	2
1	2400	186	2
1	2416	186	2
1	2432	186	2
1	2448	186	2
1	2464	186	2
1	2480	186	2
1	2496	186	2
1	2512	186	2
1	2528	186	2
1	2544	186	2
1	2560	186	2
1	2576	186	2
1	2592	186	2
1	2608	186	2
1	2624	186	2
1	2640	186	2
1	2656	186	2
1	2672	186	2
1	2688	186	2
1	2704	186	2
1	2720	186	2
1	2736	186	2
1	2752	186	2
1	2768	186	2
1	2784	186	2
1	2800	186	2
1	2816	186	4

#QUESTION BRICK

1	192	122	29
1	208	122	29

1	240	74	29
1	256	74	29

1	432	90	29

1	672	154	29

1	720	122	29

1	1488	138	29

#BRICK3
1	1520	106	9
1	1536	106	9

1	1584	170	9
1	1600	170	9
1	1616	170	9
1	1600	154	9
1	1616	154	9
1	1616	138	9

1	1680	170	9
1	1696	170	9
1	1712	170	9
1	1680	154	9
1	1696	154	9
1	1680	138	9

1	2272	138	9
1	2288	138	9

1	2272	74	9
1	2288	74	9

#BRICK4
1	1968	170 	10
1	1984	170	10
1	2000	170	10
1	2016	170	10
1	2032	170	10
1	2048	170	10
1	2064	170	10

1	1984	154	10
1	2000	154	10
1	2016	154	10
1	2032	154	10
1	2048	154	10	

1	2000	138	10
1	2016	138	10
1	2032	138	10
1	2048	138	10

1	2048	122	10

1	2112	170	10
1	2128	170	10
1	2112	154	10

1	1456	-102	10

#TRANS BRICK
5	256	138	11
5	272	138	11
5	288	138	11
5	288	106	11
5	304	106	11
5	320	106	11
5	416	138	11
5	432	138	11
5	448	138	11
5	464	138	11
5	480	138	11
5	480	106	11
5	496	106	11
5	512	106	11
5	528	106	11
5	528	154	11
5	544	154	11
5	560	154	11
5	576	154	11
5	592	154	11
5	608	154	11
5	528	74	11
5	544	74	11
5	560	74	11
5	576	74	11
5	1280	154	11
5	1296	154	11
5	1312	154	11
5	1328	154	11
5	1344	154	11
5	1360	154	11
5	1376	154	11
5	1312	122	11
5	1328	122	11
5	1344	122	11
5	1360	122	11
5	1376	122	11
5	1392	122	11
5	1408	122	11
5	1344	90	11
5	1360	90	11
5	1376	90	11
5	1392	90	11
5	1408	90	11
5	1424	90	11
5	1440	90	11
5	2160	138	11
5	2176	138	11
5	2192	138	11
5	2192	42	11
5	2208	42	11
5	2224	42	11
5	1328	-86	11
5	1344	-86	11
5	1360	-86	11
5	1376	-86	11

#PIPE
1	368	138	40
1	384	138	42
1	369	154	41
1	384	154	43
1	369	170	41
1	384	170	43

1	1808	154	40
1	1824	154	42
1	1809	170	41
1	1824	170	43

1	1872	138	40
1	1886	138	42
1	1873	154	41
1	1886	154	43
1	1873	170	41
1	1886	170	43

1	2273	154	41
1	2288	154	43
1	2273	170	41
1	2288	170	43

1	2336	154	40
1	2352	154	42
1	2337	170	41
1	2352	170	43

1	2273	58	41
1	2273	42	41
1	2273	26	41
1	2273	10	41
1	2273	-6	41
1	2273	-22	41
1	2273	-38	41
1	2273	-54	41
1	2273	-70	41
1	2273	-86	41
1	2273	-102	41

1	2288	58	43
1	2288	42	43
1	2288	26	43
1	2288	10	43
1	2288	-6	43
1	2288	-22	43
1	2288	-38	43
1	2288	-54	43
1	2288	-70	43
1	2288	-86	43
1	2288	-102	43
1	2272	-118	40
1	2288	-118	42


# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	240	46	0	256	74	2


